file,id,jp,zh_deepseek
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01319,「…\w…\w…\w…\wすみません、\w出しゃばったつもりはなかったんですが」,「…………抱歉，我不是想出风头。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01320,「いい機会だ、\w正直に言おう。\n――上官としてやりづらい。貴様には衛士の本分さえ\n全うしていればいいとは言えないからな」,「正好趁这个机会，我就直说了。——作为上司，我很难办。毕竟不能对你说只要尽好卫士的本分就够了。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01321,「は…\w…\wすみません…\w…\w」,「是……对不起……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01322,「しかも、\w軍としては深入りをする気はないんだ。何のお咎めもないことから薄々気づいているだろう？」,「而且，军方也不想深入参与。从你没有受到任何处分这一点，你应该也隐约察觉到了吧？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01323,「…\w…\wはい」,「……是。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01324,「――悠陽殿下の想いを貴様が預かることができたのは『偶然』だった」,「——悠阳殿下的心意由你来传达，这不过是『偶然』。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01325,「通常の指揮権を無視して直接下された命について、\wその全責任は斯衛側にある――」,「无视常规指挥权、直接下达的命令，其全部责任都在斯卫一方——」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01326,「なるほど…\w…\w」,「原来如此……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01327,「直属の上官である私にすら何もない。つまりだ、\wこの状況で貴様が『偶然』以上に殿下達との距離を縮めていても――」,「就连我这个直属上司都安然无恙。也就是说，在这种状况下，就算你『偶然』之外进一步加深和殿下们的关系——」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01328,「それは貴様の個人的な問題という扱いになるわけだ」,「那也会被当作是你的个人问题来处理。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01329,「…\w…\w…\w…\w」,「…………」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01330,「そこに生じる面倒も、\w貴様自身が自分で解消しなければならん。私には手が出せない」,「由此产生的麻烦，也必须由你自己解决。我无法插手。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01331,「…\w…\wごもっともです。ご面倒をおかけします」,「……您说得对。给您添麻烦了。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01332,「それだけか？」,「就这些？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01333,「え…\w…\w」,「诶……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01334,「殊勝な態度だが、\wどうせ解消する具体策もないくせに身を引く気も無いんだろ？」,「态度倒是谦逊，可反正也没有具体的解决办法，又不打算抽身而退吧？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01335,「だったら、\wせめて、\w１日でも早く私を追い越して自分で振る舞いを決められるようになるぐらいのことは言ってみせろ」,「既然如此，至少也要说出『我会尽快超越你，自己决定自己的行动』这种话来。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01336,「あ…\w…\w」,「啊……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01337,「まったく、\wはた迷惑な英雄め。いつまでも面倒をかける気満々なのが、\wまた腹立たしいな」,「真是的，烦人的英雄。一副打算一直给人添麻烦的架势，实在让人火大。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01338,「え…\w…\wあ、\wいえ、\w申し訳ありません…\w…\w」,「诶……啊，不，非常抱歉……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01339,「あの…\w…\w変な言い方になってしまうんですが…\w…\w」,「那个……这么说可能有点奇怪……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01340,「なんだ？」,「怎么了？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01341,「その…\w…\wありがとうございます。こんな厄介な奴でも傍に置いてもらえるのはありがたいです」,「那个……谢谢您。像这么麻烦的家伙您还愿意留在身边，我真的很感激。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01342,…\w…\w「神宮司少佐のお抱え部隊」っていう経歴だからこそ、\w自由に振る舞える部分があるわけだし。,「神宫司少佐的直属部队」这个履历，才让我有自由行动的余地。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01343,軍人としては破格の待遇なんだから、\w本当はそれに甘えちゃ駄目なんだけど。,作为军人来说是破格的待遇，按理说我不该心安理得地接受。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01344,「なんだ？　私が保身のために貴様を左遷するとでも思ったか？」,「什么？你以为我会为了自保而把你调走吗？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01345,「いや、\wそこまでは…\w…\w」,「不，我没想那么远……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01346,そういう人ではないよな…\w…\w。,她不是那种人啊……。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01347,「私には神宮司少佐ほどの経験も、\w見識も、\w器の広さもない。…\w…\w実直と評されているらしいが、\w決して褒め言葉ではないだろう」,「我没有神宫司少佐那样的经验、见识和气量。……别人说我直率，但那绝不是夸奖吧。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01348,「だがそれでも、\w私には私のやり方がある。常に誠実であろうとすることは、\wその筆頭だ」,「但即便如此，我也有自己的做法。首当其冲的就是，始终保持真诚。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01349,「はい…\w…\w」,「是……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01350,…\w…\wまさか大尉が俺にこんなことを話すなんて。自分の弱みになりそうなことは決して口にしない人だと思っていた。,没想到上尉会对我说这些。我还以为她绝不会说可能成为自己弱点的话。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01351,「だがそれは、\w言い方を変えれば、\w不器用で融通が利かない扱いづらい女って意味だってことぐらい、\wわかるだろ？」,「但话又说回来，换个说法，意思就是我是个笨拙、不懂变通、很难相处的女人，这你也懂吧？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01352,「へ、\w返答に困ります…\w…\w」,「呃，让我很难回答啊……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01353,「特殊な成り立ちを持つ貴様達を、\w期待を掛けられている人間に任せる訳がないだろう。志願したって許さんよ」,「我不会把你们这些特殊出身的人交给被寄予厚望的人。就算你自愿申请也不行。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01354,「…\w…\w…\w…\w」,「…………」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01355,じゃあ駒木大尉は、\w上層部から厄介者扱いされてるってことなのか？　この人、\wいったいどういう経歴なんだ？,那也就是说驹木上尉被上层当作麻烦人物了？这个人到底是什么来历？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01356,「神宮司少佐だって、\w随分と上から睨まれていたからな…\w…\w」,「神宫司少佐不也被上面盯得很紧吗……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01357,「そうですか…\w…\wいえ、\w想像は出来ます」,「是吗……不，我也能想象到。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01358,「だがあの人は、\wそんなことを物ともしない強さがある。どんな状況下でもそれを自分の糧にできる人だ」,「但那个人有不为所动的坚强。无论什么状况下都能将其化为己用。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01359,「揺るぎない目的がある…\w…\wそうなのかもしれんが、\wそれだけではない。それが少佐の積み重ねてきたものなんだろう」,「有坚定不移的目标……也许是这样，但不仅仅如此。那就是少佐积累下来的东西吧。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月30日_02：朝・駒木と移動中.egpack,tda03_t01360,悠陽殿下も同じようなことを言ってたっけ。,悠阳殿下也说过类似的话。
